SESDATE,APPTIME,SLOT,DC
20230720,1405,2,PRESTON
20231204,1535,1,PRESTON
20230914,1805,2,PRESTON
20230907,810,2,PRESTON
20230704,1125,1,PRESTON
20231027,1015,1,PRESTON
20230912,1615,1,PRESTON
20230829,1220,1,PRESTON
20231124,855,1,PRESTON
20230710,1500,1,PRESTON
20230914,1900,1,PRESTON
20230925,1235,1,PRESTON
20230720,1105,2,PRESTON
20230719,1910,2,PRESTON
20230925,1055,1,PRESTON
20230817,1050,1,PRESTON
20231218,1040,1,PRESTON
20230926,1510,1,PRESTON
20230925,1525,1,PRESTON
20230914,1140,1,PRESTON
20230927,1755,2,PRESTON
20231201,1435,1,PRESTON
20231023,1605,1,PRESTON
20231121,1610,2,PRESTON
20230811,1255,1,PRESTON
20231120,1605,1,PRESTON
20231226,755,1,PRESTON
20230927,1705,1,PRESTON
20230706,1405,1,PRESTON
20231121,820,1,PRESTON
20230925,825,1,PRESTON
20231124,945,1,PRESTON
20230818,1100,1,PRESTON
20230816,1700,1,PRESTON
20230928,1625,2,PRESTON
20230915,845,1,PRESTON
20230906,1535,2,PRESTON
20231102,825,2,PRESTON
20230928,1820,1,PRESTON
20230926,1335,1,PRESTON
20230906,1050,2,PRESTON
20231124,1110,1,PRESTON
20230929,1135,1,PRESTON
20230918,1455,1,PRESTON
20230929,1525,1,PRESTON
20230901,935,1,PRESTON
20230830,1325,2,PRESTON
20230817,1155,2,PRESTON
20230713,1450,1,PRESTON
20231020,905,1,PRESTON
20230926,1425,1,PRESTON
20231016,1910,1,PRESTON
20230911,1615,2,PRESTON
20231120,1330,1,PRESTON
20230911,1510,1,PRESTON
20230915,905,1,PRESTON
20230713,1335,2,PRESTON
20230829,1045,1,PRESTON
20230928,1125,2,PRESTON
20230728,1615,1,PRESTON
20231006,1335,1,PRESTON
20230809,755,1,PRESTON
20230928,1450,1,PRESTON
20230803,1625,2,PRESTON
20230920,1405,1,PRESTON
20231130,1120,2,PRESTON
20230928,1415,1,PRESTON
20230907,855,2,PRESTON
20230926,1225,1,PRESTON
20230824,1605,1,PRESTON
20230706,1520,2,PRESTON
20231023,1415,1,PRESTON
20230705,1835,2,PRESTON
20230915,1615,1,PRESTON
20230726,1400,1,PRESTON
20231020,930,1,PRESTON
20230803,1540,2,PRESTON
20231206,1355,2,PRESTON
20230927,1635,2,PRESTON
20231005,910,2,PRESTON
20231027,915,1,PRESTON
20231201,1610,2,PRESTON
20230706,1450,1,PRESTON
20230809,1555,1,PRESTON
20230913,1535,1,PRESTON
20231101,1305,2,PRESTON
20230907,845,1,PRESTON
20230907,1310,2,PRESTON
20230818,1550,1,PRESTON
20230705,1710,1,PRESTON
20230907,925,2,PRESTON
20230705,1125,1,PRESTON
20231121,1530,1,PRESTON
20230818,830,1,PRESTON
20230809,805,1,PRESTON
20230927,1355,2,PRESTON
20230809,1310,2,PRESTON
20230823,1050,1,PRESTON
20230814,1040,1,PRESTON
20231114,1405,1,PRESTON
20230908,1115,1,PRESTON
20231006,1055,1,PRESTON
20230811,1035,1,PRESTON
20230810,1120,1,PRESTON
20231128,1650,1,PRESTON
20230714,850,1,PRESTON
20230927,1335,2,PRESTON
20231124,1530,1,PRESTON
20230927,1135,2,PRESTON
20230802,1720,1,PRESTON
20230928,1115,1,PRESTON
20231207,1620,2,PRESTON
20230816,1800,1,PRESTON
20230721,1535,1,PRESTON
20231003,1140,1,PRESTON
20231003,1125,1,PRESTON
20231012,1105,2,PRESTON
20231123,1525,1,PRESTON
20230908,1135,1,PRESTON
20230831,1125,1,PRESTON
20231123,1910,2,PRESTON
20230928,1500,1,PRESTON
20231218,1440,1,PRESTON
20230705,1515,2,PRESTON
20230810,1110,1,PRESTON
20230922,1605,1,PRESTON
20231006,925,1,PRESTON
20230802,1850,1,PRESTON
20230824,1405,2,PRESTON
20231204,1515,1,PRESTON
20231116,1610,1,PRESTON
20230907,1150,2,PRESTON
20230724,1450,1,PRESTON
20231115,825,1,PRESTON
20230928,1725,2,PRESTON
20231130,1135,2,PRESTON
20230908,1335,1,PRESTON
20230707,1610,2,PRESTON
20230821,1305,1,PRESTON
20230901,1615,1,PRESTON
20230814,750,1,PRESTON
20230815,1025,1,PRESTON
20230712,1455,1,PRESTON
20230809,1005,1,PRESTON
20230926,1240,1,PRESTON
20231120,855,1,PRESTON
20230922,1205,1,PRESTON
20230802,1710,2,PRESTON
20230928,1750,1,PRESTON
20231012,1100,1,PRESTON
20231025,1100,1,PRESTON
20231004,1615,1,PRESTON
20231117,920,1,PRESTON
20231018,1225,1,PRESTON
20230922,1150,1,PRESTON
20231027,1450,1,PRESTON
20231214,1110,2,PRESTON
20231013,1445,1,PRESTON
20230829,1415,1,PRESTON
20231110,755,1,PRESTON
20231026,1910,2,PRESTON
20230802,1805,1,PRESTON
20231110,840,1,PRESTON
20231215,955,1,PRESTON
20231110,915,1,PRESTON
20230712,1050,1,PRESTON
20231110,945,1,PRESTON
20231222,1010,1,PRESTON
20231110,1010,1,PRESTON
20231101,1150,2,PRESTON
20231110,1045,1,PRESTON
20231215,930,1,PRESTON
20231110,1110,1,PRESTON
20230726,1040,2,PRESTON
20231110,1150,1,PRESTON
20231222,1055,1,PRESTON
20231110,1235,1,PRESTON
20230824,1450,1,PRESTON
20231110,1310,1,PRESTON
20231212,1915,1,PRESTON
20231110,1340,1,PRESTON
20230804,1050,1,PRESTON
20231110,1415,1,PRESTON
20230913,1715,1,PRESTON
20231110,1440,1,PRESTON
20230908,750,1,PRESTON
20231110,1510,1,PRESTON
20231212,1725,1,PRESTON
20231110,1535,1,PRESTON
20230726,1600,1,PRESTON
20231110,1600,1,PRESTON
20230920,945,1,PRESTON
20231110,1615,1,PRESTON
20230712,950,2,PRESTON
20231107,805,1,PRESTON
20230904,1735,1,PRESTON
20231107,830,1,PRESTON
20230726,1405,2,PRESTON
20231107,900,1,PRESTON
20230815,1015,1,PRESTON
20231107,925,1,PRESTON
20231226,925,1,PRESTON
20231107,955,1,PRESTON
20231115,1605,1,PRESTON
20231107,1015,1,PRESTON
20230815,1020,1,PRESTON
20231107,1050,1,PRESTON
20231012,1110,1,PRESTON
20231003,1135,1,PRESTON
20231018,1325,1,PRESTON
20231006,1420,1,PRESTON
20231031,1445,1,PRESTON
20231025,1310,2,PRESTON
20231031,1710,1,PRESTON
20231024,840,1,PRESTON
20231026,1910,1,PRESTON
20231025,1155,1,PRESTON
20231025,1140,2,PRESTON
20231025,1125,1,PRESTON
20231110,930,1,PRESTON
20231110,825,1,PRESTON
20231103,1340,1,PRESTON
20231110,845,1,PRESTON
20231009,1240,1,PRESTON
20231103,1305,1,PRESTON
20231110,1015,1,PRESTON
20231110,1040,1,PRESTON
20231110,1125,1,PRESTON
20231110,1155,1,PRESTON
20231110,1225,1,PRESTON
20231005,1055,1,PRESTON
20230919,1650,1,PRESTON
20231005,1050,1,PRESTON
20231018,935,1,PRESTON
20231018,910,2,PRESTON
20231018,855,2,PRESTON
20231018,905,1,PRESTON
20231018,905,2,PRESTON
20231018,835,1,PRESTON
20231018,835,2,PRESTON
20231018,825,2,PRESTON
20231004,1225,2,PRESTON
20231004,1210,2,PRESTON
20231004,1155,1,PRESTON
20231004,1205,2,PRESTON
20231005,1610,1,PRESTON
20231004,1400,1,PRESTON
20231108,1350,2,PRESTON
20231027,930,1,PRESTON
20230726,750,1,PRESTON
20231027,900,1,PRESTON
20231027,845,1,PRESTON
20231027,910,1,PRESTON
20231027,835,1,PRESTON
20231024,1610,1,PRESTON
20231024,930,1,PRESTON
20231024,1535,1,PRESTON
20231002,1520,1,PRESTON
20231018,805,1,PRESTON
20231024,1435,1,PRESTON
20231102,850,2,PRESTON
20231024,1520,1,PRESTON
20231024,1525,1,PRESTON
20231024,1540,1,PRESTON
20231027,810,1,PRESTON
20231027,820,1,PRESTON
20231027,830,1,PRESTON
20231027,840,1,PRESTON
20231027,855,1,PRESTON
20231027,1410,1,PRESTON
20231027,1530,1,PRESTON
20231027,1610,1,PRESTON
20231102,805,2,PRESTON
20230915,815,1,PRESTON
20231027,1540,1,PRESTON
20231102,835,2,PRESTON
20231026,1740,2,PRESTON
20231026,1710,1,PRESTON
20231026,1720,2,PRESTON
20231026,1745,1,PRESTON
20231114,1200,1,PRESTON
20231212,1345,1,PRESTON
20230810,805,1,PRESTON
20230914,1545,2,PRESTON
20231026,1805,1,PRESTON
20231116,1520,1,PRESTON
20231026,1755,2,PRESTON
20231026,1800,1,PRESTON
20231026,1805,2,PRESTON
20231026,1825,2,PRESTON
20231026,1825,1,PRESTON
20231016,1055,1,PRESTON
20231026,1840,1,PRESTON
20231026,1850,2,PRESTON
20231019,950,2,PRESTON
20231006,840,1,PRESTON
20231019,925,2,PRESTON
20231019,920,2,PRESTON
20231019,850,2,PRESTON
20231019,855,1,PRESTON
20231017,1650,1,PRESTON
20231020,1325,1,PRESTON
20230803,1405,1,PRESTON
20231019,1050,1,PRESTON
20231019,1000,1,PRESTON
20230808,1435,1,PRESTON
20231019,1140,2,PRESTON
20231018,1615,1,PRESTON
20231018,1555,1,PRESTON
20230802,1110,2,PRESTON
20231020,1225,1,PRESTON
20231102,1610,2,PRESTON
20230816,1445,1,PRESTON
20231102,1555,1,PRESTON
20231030,1425,1,PRESTON
20230803,1110,1,PRESTON
20231025,1050,1,PRESTON
20230905,1725,1,PRESTON
20230906,1540,1,PRESTON
20231030,1055,1,PRESTON
20231030,1115,1,PRESTON
20230817,1910,1,PRESTON
20231102,1350,2,PRESTON
20231103,905,1,PRESTON
20231103,950,1,PRESTON
20230927,1150,1,PRESTON
20231030,1515,1,PRESTON
20231006,1220,1,PRESTON
20230928,1810,1,PRESTON
20231030,1700,1,PRESTON
20231103,1355,1,PRESTON
20230830,1810,2,PRESTON
20231030,1725,1,PRESTON
20230920,1500,1,PRESTON
20231030,1720,1,PRESTON
20231030,1745,1,PRESTON
20230922,1550,1,PRESTON
20231030,1840,1,PRESTON
20231030,1805,1,PRESTON
20230907,1405,1,PRESTON
20230922,1430,1,PRESTON
20231030,1830,1,PRESTON
20231030,1855,1,PRESTON
20230919,1735,1,PRESTON
20231031,1150,1,PRESTON
20231027,1000,1,PRESTON
20230815,805,1,PRESTON
20231222,1610,1,PRESTON
20231213,925,2,PRESTON
20230711,1200,2,PRESTON
20230921,925,2,PRESTON
20231102,905,1,PRESTON
20231102,915,1,PRESTON
20230711,1150,1,PRESTON
20231030,1420,1,PRESTON
20231002,1315,1,PRESTON
20231030,1305,1,PRESTON
20230711,1430,1,PRESTON
20231102,945,1,PRESTON
20231102,950,2,PRESTON
20230711,1400,1,PRESTON
20231102,1020,1,PRESTON
20231102,1015,1,PRESTON
20231013,1015,1,PRESTON
20230919,1450,1,PRESTON
20230711,1645,1,PRESTON
20231102,1040,2,PRESTON
20231011,1135,2,PRESTON
20230711,1745,1,PRESTON
20231011,1155,2,PRESTON
20231011,1305,2,PRESTON
20231011,1310,2,PRESTON
20230807,1830,1,PRESTON
20231011,1340,2,PRESTON
20231102,1045,1,PRESTON
20230807,1740,1,PRESTON
20231011,1450,2,PRESTON
20231011,1525,2,PRESTON
20230803,1240,2,PRESTON
20231127,1150,1,PRESTON
20230711,1750,1,PRESTON
20231011,1610,2,PRESTON
20231011,1640,2,PRESTON
20231011,1625,2,PRESTON
20230713,825,2,PRESTON
20231011,1510,1,PRESTON
20231011,1835,2,PRESTON
20231013,1240,1,PRESTON
20230807,1345,1,PRESTON
20231011,1805,2,PRESTON
20230705,1835,1,PRESTON
20230718,1055,1,PRESTON
20231011,1705,2,PRESTON
20231011,1605,2,PRESTON
20231108,1620,2,PRESTON
20231011,1530,1,PRESTON
20230809,1555,2,PRESTON
20231011,1525,1,PRESTON
20231011,1500,1,PRESTON
20230824,910,1,PRESTON
20231011,1430,1,PRESTON
20231102,1135,2,PRESTON
20230719,1500,1,PRESTON
20230823,1335,1,PRESTON
20231011,1250,2,PRESTON
20231011,1150,1,PRESTON
20230824,1010,2,PRESTON
20231011,1120,1,PRESTON
20231011,1055,1,PRESTON
20231013,1040,1,PRESTON
20230803,1150,2,PRESTON
20231221,1125,1,PRESTON
20231213,1135,1,PRESTON
20230824,1220,2,PRESTON
20230824,920,1,PRESTON
20231011,1750,2,PRESTON
20231011,1815,1,PRESTON
20230911,810,1,PRESTON
20231011,1850,2,PRESTON
20231011,1905,1,PRESTON
20231215,1210,1,PRESTON
20230823,1515,1,PRESTON
20231011,1720,2,PRESTON
20231010,1555,1,PRESTON
20231116,1105,2,PRESTON
20231010,1530,1,PRESTON
20231010,1505,1,PRESTON
20231130,755,1,PRESTON
20230810,920,2,PRESTON
20230810,910,2,PRESTON
20231010,1430,1,PRESTON
20231010,1410,1,PRESTON
20230829,1050,1,PRESTON
20231010,1340,1,PRESTON
20230901,845,1,PRESTON
20231010,1225,1,PRESTON
20230830,1130,1,PRESTON
20231010,1210,1,PRESTON
20231006,910,1,PRESTON
20230811,945,1,PRESTON
20231108,1125,1,PRESTON
20231108,1155,1,PRESTON
20230802,1135,1,PRESTON
20231230,1155,1,PRESTON
20231108,1205,2,PRESTON
20230811,910,1,PRESTON
20231108,1235,2,PRESTON
20231009,840,1,PRESTON
20230810,1125,2,PRESTON
20231009,815,1,PRESTON
20231013,1010,1,PRESTON
20230803,1140,1,PRESTON
20230810,905,1,PRESTON
20231013,1555,1,PRESTON
20230817,1435,1,PRESTON
20230803,1135,1,PRESTON
20231013,1430,1,PRESTON
20231013,1255,1,PRESTON
20231113,1050,1,PRESTON
20230810,1400,1,PRESTON
20230810,1415,1,PRESTON
20231013,1050,1,PRESTON
20231013,915,1,PRESTON
20230807,1900,1,PRESTON
20231013,1135,1,PRESTON
20231013,1340,1,PRESTON
20230912,930,1,PRESTON
20230801,1505,1,PRESTON
20231012,1915,1,PRESTON
20231012,1850,1,PRESTON
20230911,1610,1,PRESTON
20231012,1815,1,PRESTON
20231012,1745,1,PRESTON
20230803,1350,2,PRESTON
20231004,1055,1,PRESTON
20230803,1055,2,PRESTON
20230714,1425,1,PRESTON
20230914,1050,2,PRESTON
20231012,1715,1,PRESTON
20231012,1640,2,PRESTON
20230914,1455,1,PRESTON
20231012,1535,2,PRESTON
20231012,1520,2,PRESTON
20231020,900,1,PRESTON
20230914,1635,2,PRESTON
20231012,1455,2,PRESTON
20231012,1440,1,PRESTON
20230914,1640,2,PRESTON
20231012,1405,1,PRESTON
20231012,1310,2,PRESTON
20230717,1045,1,PRESTON
20230914,1835,1,PRESTON
20230822,1845,1,PRESTON
20231012,1205,2,PRESTON
20231012,1135,1,PRESTON
20230825,1450,1,PRESTON
20231005,1135,2,PRESTON
20231026,1855,1,PRESTON
20231218,1010,1,PRESTON
20230728,900,1,PRESTON
20231026,1840,2,PRESTON
20231219,1610,2,PRESTON
20230717,1055,1,PRESTON
20231026,1850,1,PRESTON
20230703,815,1,PRESTON
20231114,1045,1,PRESTON
20231026,1520,2,PRESTON
20231114,1115,1,PRESTON
20230725,1440,1,PRESTON
20230822,1525,1,PRESTON
20231012,1210,2,PRESTON
20231012,1240,2,PRESTON
20230913,1820,1,PRESTON
20231215,1240,1,PRESTON
20230714,1435,1,PRESTON
20230825,1115,1,PRESTON
20230901,955,1,PRESTON
20231215,1525,1,PRESTON
20231115,840,2,PRESTON
20231012,1510,2,PRESTON
20231214,1335,2,PRESTON
20231229,1330,1,PRESTON
20230703,910,1,PRESTON
20231214,1045,1,PRESTON
20230714,1450,1,PRESTON
20231213,1035,1,PRESTON
20230831,1150,2,PRESTON
20231012,1735,1,PRESTON
20230914,1530,1,PRESTON
20231115,1435,2,PRESTON
20231102,840,2,PRESTON
20231012,1825,2,PRESTON
20231115,935,2,PRESTON
20231215,1340,1,PRESTON
20231222,845,1,PRESTON
20231013,810,1,PRESTON
20230801,1545,1,PRESTON
20231013,1320,1,PRESTON
20231128,1815,1,PRESTON
20231013,835,1,PRESTON
20231218,1105,1,PRESTON
20231013,1005,1,PRESTON
20230802,1130,1,PRESTON
20231013,1140,1,PRESTON
20230810,1435,2,PRESTON
20231013,1415,1,PRESTON
20230818,750,1,PRESTON
20231013,1500,1,PRESTON
20231116,750,1,PRESTON
20231030,1320,1,PRESTON
20231013,1600,1,PRESTON
20231013,1605,1,PRESTON
20230810,1610,1,PRESTON
20230825,1205,1,PRESTON
20231017,1710,1,PRESTON
20231009,830,1,PRESTON
20230810,940,1,PRESTON
20231108,1255,2,PRESTON
20230815,1550,1,PRESTON
20231108,1155,2,PRESTON
20230811,835,1,PRESTON
20231108,1130,1,PRESTON
20230719,1435,2,PRESTON
20230825,1220,1,PRESTON
20230811,1005,1,PRESTON
20231010,1155,1,PRESTON
20231020,1420,1,PRESTON
20231010,1235,1,PRESTON
20230817,1705,1,PRESTON
20231010,1310,1,PRESTON
20231222,900,1,PRESTON
20231010,1355,1,PRESTON
20230810,1015,1,PRESTON
20231115,955,2,PRESTON
20231116,940,1,PRESTON
20231103,1025,1,PRESTON
20230810,920,1,PRESTON
20231010,1515,1,PRESTON
20231019,815,1,PRESTON
20231102,1305,2,PRESTON
20230810,815,1,PRESTON
20231010,1610,1,PRESTON
20231011,1735,1,PRESTON
20231011,1725,2,PRESTON
20230810,1615,1,PRESTON
20230829,1600,1,PRESTON
20230920,1025,1,PRESTON
20230719,1440,1,PRESTON
20230912,1210,1,PRESTON
20231011,1825,1,PRESTON
20231011,1740,1,PRESTON
20231102,1220,2,PRESTON
20231011,1055,2,PRESTON
20231011,1100,1,PRESTON
20231011,1125,1,PRESTON
20231011,1140,2,PRESTON
20230825,1535,1,PRESTON
20231002,1645,1,PRESTON
20230803,1145,1,PRESTON
20231011,1335,2,PRESTON
20231215,1420,1,PRESTON
20231011,1405,2,PRESTON
20231213,850,2,PRESTON
20231011,1435,2,PRESTON
20230823,1120,1,PRESTON
20230719,1450,1,PRESTON
20230803,1120,1,PRESTON
20231102,1120,2,PRESTON
20230807,1035,1,PRESTON
20231011,1655,2,PRESTON
20230803,1200,1,PRESTON
20231011,1730,1,PRESTON
20231108,1105,2,PRESTON
20231011,1755,1,PRESTON
20230803,1150,1,PRESTON
20231011,1820,1,PRESTON
20230807,1320,1,PRESTON
20230913,1405,2,PRESTON
20231017,1730,1,PRESTON
20231011,1110,1,PRESTON
20230920,910,1,PRESTON
20231102,1055,2,PRESTON
20231116,1035,2,PRESTON
20231011,1555,2,PRESTON
20230728,810,1,PRESTON
20231011,1115,1,PRESTON
20230803,1205,2,PRESTON
20231011,1445,1,PRESTON
20230822,1530,1,PRESTON
20231011,1415,1,PRESTON
20230829,945,1,PRESTON
20231011,1125,2,PRESTON
20231213,915,1,PRESTON
20231011,1240,2,PRESTON
20231208,1515,1,PRESTON
20231102,1035,1,PRESTON
20231023,1510,1,PRESTON
20231102,1025,1,PRESTON
20230802,1050,2,PRESTON
20231102,1020,2,PRESTON
20230711,1710,1,PRESTON
20231102,1010,1,PRESTON
20230814,1500,1,PRESTON
20231102,955,2,PRESTON
20230918,1815,1,PRESTON
20231002,1510,1,PRESTON
20231213,840,2,PRESTON
20231002,1345,1,PRESTON
20231215,1425,1,PRESTON
20231002,1200,1,PRESTON
20231016,1335,1,PRESTON
20231031,1905,1,PRESTON
20230818,1020,1,PRESTON
20231102,910,1,PRESTON
20231206,1415,1,PRESTON
20231031,1515,1,PRESTON
20230711,1320,1,PRESTON
20231031,1350,1,PRESTON
20231004,1010,1,PRESTON
20231030,1900,1,PRESTON
20231127,1345,1,PRESTON
20231030,1845,1,PRESTON
20231214,910,1,PRESTON
20231030,1815,1,PRESTON
20230922,1610,2,PRESTON
20231005,905,2,PRESTON
20231102,935,1,PRESTON
20231031,1335,1,PRESTON
20230825,935,1,PRESTON
20231030,1730,1,PRESTON
20230712,800,1,PRESTON
20231103,1435,1,PRESTON
20230712,1610,1,PRESTON
20231030,1655,1,PRESTON
20231013,805,1,PRESTON
20231103,1220,1,PRESTON
20231213,935,2,PRESTON
20231030,1540,1,PRESTON
20230725,1820,1,PRESTON
20231030,1520,1,PRESTON
20231027,955,1,PRESTON
20231103,820,1,PRESTON
20231116,1040,1,PRESTON
20231030,1125,1,PRESTON
20231127,1535,1,PRESTON
20231030,1105,1,PRESTON
20230725,1855,1,PRESTON
20231102,1615,1,PRESTON
20230808,1150,1,PRESTON
20231102,1600,1,PRESTON
20231120,1150,1,PRESTON
20231102,1555,2,PRESTON
20230719,1530,1,PRESTON
20231102,1505,1,PRESTON
20231207,1515,1,PRESTON
20231018,1605,1,PRESTON
20231013,1515,1,PRESTON
20231019,905,2,PRESTON
20230719,1510,1,PRESTON
20231019,1025,1,PRESTON
20230830,1515,1,PRESTON
20231019,835,1,PRESTON
20230816,1440,2,PRESTON
20231019,840,1,PRESTON
20230717,840,1,PRESTON
20231019,810,2,PRESTON
20230717,1155,1,PRESTON
20231024,915,1,PRESTON
20231019,910,1,PRESTON
20231019,855,2,PRESTON
20231019,945,1,PRESTON
20230926,1405,1,PRESTON
20231026,1835,1,PRESTON
20231019,940,2,PRESTON
20231013,1505,1,PRESTON
20231026,1820,2,PRESTON
20231026,1810,2,PRESTON
20231026,1815,1,PRESTON
20231116,905,1,PRESTON
20230822,1735,1,PRESTON
20231024,1020,1,PRESTON
20230804,755,1,PRESTON
20231026,1830,1,PRESTON
20231026,1735,1,PRESTON
20230824,850,1,PRESTON
20231026,1715,1,PRESTON
20231026,1625,2,PRESTON
20231026,1640,2,PRESTON
20231102,820,1,PRESTON
20231027,1615,1,PRESTON
20231027,1600,1,PRESTON
20231016,1525,1,PRESTON
20231016,1515,1,PRESTON
20231027,950,1,PRESTON
20230913,1830,1,PRESTON
20230913,1050,1,PRESTON
20231108,1550,2,PRESTON
20231024,1615,1,PRESTON
20231024,1605,1,PRESTON
20231027,1100,1,PRESTON
20231024,1510,1,PRESTON
20231024,1500,1,PRESTON
20231030,1300,1,PRESTON
20230726,815,1,PRESTON
20231011,1050,1,PRESTON
20231011,1135,1,PRESTON
20230731,1325,1,PRESTON
20230815,1605,1,PRESTON
20231026,1525,1,PRESTON
20230908,1150,1,PRESTON
20230914,1305,2,PRESTON
20231024,1350,1,PRESTON
20231024,1550,1,PRESTON
20231020,1220,1,PRESTON
20231027,805,1,PRESTON
20231027,945,1,PRESTON
20231027,1005,1,PRESTON
20231026,1620,2,PRESTON
20231004,840,1,PRESTON
20231004,835,2,PRESTON
20231004,1250,2,PRESTON
20231018,810,2,PRESTON
20231018,825,1,PRESTON
20231018,840,2,PRESTON
20231018,845,1,PRESTON
20231006,1135,1,PRESTON
20230825,1310,1,PRESTON
20230725,1420,1,PRESTON
20231030,1140,1,PRESTON
20231018,920,1,PRESTON
20231018,1125,2,PRESTON
20231005,1035,1,PRESTON
20231005,1045,1,PRESTON
20231005,1100,1,PRESTON
20231018,900,1,PRESTON
20231110,1255,1,PRESTON
20231018,850,2,PRESTON
20231103,1400,1,PRESTON
20230927,1505,1,PRESTON
20231110,1100,1,PRESTON
20231024,1055,1,PRESTON
20231110,910,1,PRESTON
20231215,1250,1,PRESTON
20230831,1750,2,PRESTON
20230825,915,1,PRESTON
20231024,1505,1,PRESTON
20231025,1135,2,PRESTON
20231025,1150,1,PRESTON
20231024,855,1,PRESTON
20231024,910,1,PRESTON
20230719,1735,2,PRESTON
20231005,930,1,PRESTON
20231031,1440,1,PRESTON
20231006,1530,1,PRESTON
20230809,1430,1,PRESTON
20231020,1615,1,PRESTON
20231025,1120,2,PRESTON
20231012,1110,2,PRESTON
20231012,1055,2,PRESTON
20231005,825,1,PRESTON
20231003,1155,1,PRESTON
20231006,1045,1,PRESTON
20231020,1600,1,PRESTON
20231006,855,1,PRESTON
20231005,945,1,PRESTON
20231018,915,1,PRESTON
20231207,1530,1,PRESTON
20230802,1205,2,PRESTON
20230825,1000,1,PRESTON
20231006,820,1,PRESTON
20230908,1345,1,PRESTON
20231018,940,2,PRESTON
20231108,1110,1,PRESTON
20231018,955,1,PRESTON
20231018,1005,2,PRESTON
20231023,1355,1,PRESTON
20230803,1435,1,PRESTON
20231025,1355,2,PRESTON
20231018,1010,1,PRESTON
20231023,1500,1,PRESTON
20231023,1440,1,PRESTON
20231023,1450,1,PRESTON
20230717,1305,1,PRESTON
20231019,1555,2,PRESTON
20231019,1535,1,PRESTON
20231019,1525,1,PRESTON
20230816,1505,1,PRESTON
20231019,1505,2,PRESTON
20231018,1105,2,PRESTON
20231019,1435,1,PRESTON
20230808,1500,1,PRESTON
20231019,1405,2,PRESTON
20230725,1325,1,PRESTON
20231018,1120,1,PRESTON
20230719,1430,1,PRESTON
20231018,1440,1,PRESTON
20230725,1435,1,PRESTON
20231018,1150,2,PRESTON
20230721,1040,1,PRESTON
20231019,1540,1,PRESTON
20230817,1505,2,PRESTON
20231020,1605,1,PRESTON
20231016,1050,1,PRESTON
20231006,900,1,PRESTON
20230830,1310,2,PRESTON
20231003,1855,1,PRESTON
20230913,1735,1,PRESTON
20231020,1555,1,PRESTON
20231116,910,1,PRESTON
20230920,1110,1,PRESTON
20231005,1525,1,PRESTON
20230808,1520,1,PRESTON
20231025,1720,2,PRESTON
20230831,1805,1,PRESTON
20231012,1550,2,PRESTON
20231012,1530,1,PRESTON
20231012,1505,2,PRESTON
20230728,1505,1,PRESTON
20231020,1340,1,PRESTON
20231012,1440,2,PRESTON
20231012,1430,1,PRESTON
20230808,1725,1,PRESTON
20231004,1115,1,PRESTON
20231101,1155,1,PRESTON
20231012,1405,2,PRESTON
20231026,1050,2,PRESTON
20231012,1320,2,PRESTON
20231004,1055,2,PRESTON
20231004,1050,2,PRESTON
20230726,910,2,PRESTON
20231004,1035,1,PRESTON
20231219,1010,1,PRESTON
